"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEP63",361.044043611928,0.0868917752291881,0.141228893866967,0.615254944296576,0.538386367450421,0.70821449151842
"CEP68",323.223543051862,0.182172472518712,0.0960251891449718,1.89713213939815,0.0578105003633419,0.153310443820707
"CEP70",141.685029408758,-0.571338640839298,0.119130341638445,-4.7959120487817,1.61936324932553e-06,6.73318049685623e-05
"CEP72",21.8521181932354,-0.170141365321984,0.1605081604332,-1.06001691666507,0.289136903341649,0.476612970635287
"CEP76",101.019876353412,-0.39467230598903,0.106067470810624,-3.72095518986861,0.000198470656524557,0.00215318401747834
"CEP78",489.517114318483,-0.0137904723396754,0.117003063461788,-0.117864198865008,0.906175260635946,0.951821387361084
"CEP83",143.247070499274,-0.435787512365904,0.0800971769759958,-5.44073497742005,5.30612010842154e-08,6.4580049902365e-06
"CEP83-AS1",1.46267490977712,-0.287728760639944,0.392002844510101,-0.733996614232552,0.462950801601883,0.644309718427824
"CEP85",116.725469432015,-0.242291999631559,0.077681807113586,-3.11903145194963,0.00181446591595559,0.0115277694977145
"CEP85L",1005.55227597487,-0.107537860198958,0.0817507214643009,-1.31543622212457,0.188363338667624,0.357264084316398
"CEP89",68.6557647191078,0.0224628877153648,0.0906558460261104,0.247782009655451,0.804303075165977,0.892805468654001
"CEP95",245.947747838517,-0.0647123438620139,0.174607031173877,-0.370617056065583,0.710922776508536,0.833727189501236
"CEP97",219.648666383517,-0.15891121694408,0.0708667535887166,-2.24239447832392,0.0249358883609609,0.0834316797628965
"CEPT1",665.463058095762,-0.417066805342416,0.0917648614903986,-4.54495106916338,5.49480171718451e-06,0.000156563513113825
"CERCAM",9.09140588781747,0.182009252062195,0.184618301510088,0.985867872109359,0.324197954375771,0.512887413708529
"CERK",877.329302617011,0.392352360330131,0.114012057914366,3.44132337848708,0.000578876252889909,0.00478138776431944
"CERS2",857.067422048935,-0.131249360533595,0.0787066537636095,-1.6675764278811,0.0953998408390334,0.219954619864478
"CERS3",4.13428640849584,-0.395609565766783,0.337356169553999,-1.17267624389321,0.240925661479351,0.422816253501481
"CERS4",60.1874767534357,0.116065442762263,0.096625277928592,1.20119129538792,0.229677005194858,0.409488164675116
"CERS5",162.697680513646,0.0983687349604304,0.0677329027181439,1.4523035483917,0.146417221283073,0.299383143384548
"CERS6",685.720930761944,0.162043569475601,0.0610446331900612,2.65450967607721,0.00794237616937779,0.0357319435106059
"CES1",88.9455979835978,-0.0874994810342865,0.265113271931781,-0.330045645760058,0.741365472380405,0.854434632597961
