"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TBC1D23",544.802657699863,0.0688465494309838,0.0766816641635934,0.897822839161469,0.369280006416904,0.669274190144791
"TBC1D24",65.2889742778294,0.0637238805616963,0.122793078462041,0.518953359259538,0.603793266434332,0.828564902174426
"TBC1D25",293.078889518893,0.140924536998796,0.111548393847926,1.2633488671376,0.206463831576856,0.522145108776689
"TBC1D27",4.93552571285129,-0.237822186358953,0.495508695316912,-0.479955626624976,0.631258945724899,0.84325744639204
"TBC1D2B",577.912211336829,0.0828253613274697,0.117704879784057,0.703669732974725,0.481638473523213,0.750850417925496
"TBC1D30",30.8430342433527,0.337599207314078,0.164997066225367,2.046092182348,0.0407473020098383,0.248292890653257
"TBC1D31",1580.0353853016,-0.0388881681456764,0.145587629128601,-0.267111762025643,0.789383111732092,0.918004756588651
"TBC1D32",183.088646787594,0.178107890717082,0.115758070735628,1.53862179617566,0.123896654254389,0.415853011097051
"TBC1D3L",72.2971063543385,0.78467972265939,0.240301669011814,3.26539439316508,0.00109311758483424,0.0561178862186378
"TBC1D4",354.383805722272,0.110542510358578,0.138859902228076,0.796072218004401,0.425990060946399,0.713145794789437
"TBC1D5",1026.95100311862,-0.0768149647008498,0.0728867472612988,-1.05389481060896,0.291931079047251,0.60476262602778
"TBC1D7",85.7064975495954,0.368959943770203,0.17104952410669,2.15703578070214,0.0310028766397167,0.221436652791966
"TBC1D8",166.479874410781,0.267315649651353,0.172379540478221,1.55073884586162,0.120964281218195,0.41164207815824
"TBC1D8B",17.2870499853416,0.194947552183576,0.210325714454815,0.926884060224875,0.353986734066578,0.65652134875755
"TBC1D9",437.55568764379,-0.455124068119287,0.134145058232962,-3.39277550820321,0.00069188315569013,0.0456817304348013
"TBC1D9B",467.5477192366,-0.0166232092571872,0.0714766780623916,-0.232568296510323,0.816096648015396,0.929786990467073
"TBCA",123.692377362529,-0.125578725237633,0.0876071503941872,-1.43343008729988,0.151734965197284,0.457640116136252
"TBCB",205.30452977119,0.00242157063322739,0.0841897597715068,0.0287632443636803,0.977053415491451,0.991819824425726
"TBCC",185.749524640501,-0.181150860574318,0.0869960484237416,-2.08228837811076,0.0373161368264541,0.239183438693509
"TBCCD1",111.68359354789,0.0246350208175523,0.079497208891299,0.30988535523602,0.756648139826405,0.904955273529685
"TBCD",297.850270350812,0.0738645868313333,0.0764668441573245,0.965968814920134,0.334059785943244,0.642478619345391
"TBCE",82.2489027694534,-0.00720769290930723,0.0854913536760981,-0.0843090277481754,0.932810734854433,0.977122515375448
"TBCEL",4925.64993099738,-0.0523526865411273,0.187585058042332,-0.279087722057868,0.780177505308391,0.915128527972957
"TBCK",418.304719588876,0.0787737556876462,0.09443891409884,0.834123903682346,0.404211166431437,0.697439848077062
"TBK1",382.878789878954,0.0698134989670984,0.0700862780116569,0.99610795362092,0.319197695796658,0.629311082170531
"TBKBP1",64.4622097938139,0.57475919816424,0.172893473915158,3.32435450077362,0.000886234640376417,0.0511612252361092
"TBL1X",747.98733142988,0.0316063761887707,0.0945197372093641,0.334389166981723,0.738085912908511,0.895930978358754
"TBL1XR1",4851.60920450899,0.0119101712593326,0.112696812420148,0.105683301981336,0.91583362923663,0.970618705858536
