"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPR18",145.341610778096,-0.515545773863322,0.154698403288461,-3.33258626400948,0.000860427916433669,0.0502016066991411
"GPR183",652.669209392198,-0.5147693224462,0.128687369757995,-4.00015419861527,6.33012235212362e-05,0.0127070012898027
"GPX1",2613.35371576965,0.684205110333087,0.205390729415167,3.33123657665224,0.000864610883482399,0.0502412870286729
"GPX7",56.3162987218544,-0.292841034917432,0.102273398535431,-2.86331577038561,0.00419232531465138,0.0998078526729334
"GRAMD1A",464.995102727943,0.302321535422942,0.105018732135685,2.87873914752979,0.00399268431885909,0.097728693914042
"GRB10",58.2191687454995,0.787405712974455,0.195082902115434,4.0362620426291,5.43095552215584e-05,0.0116997352803516
"GRK6",1218.92593411459,0.189678259191812,0.0661182957321052,2.86877114861432,0.00412069830236212,0.0989840699017418
"GSTM5",9.17338816115303,1.05306622403666,0.313677275959723,3.3571645278247,0.000787462388682762,0.0488088529687052
"GTF3C4",313.670113748293,-0.268901771173,0.0923058169716358,-2.91316170524366,0.00357789272089085,0.0933581608781933
"GTPBP2",601.506483202768,0.439015249414504,0.0999759303478413,4.39120944298352,1.1272189405491e-05,0.00553120071799998
"GTSE1",17.9511026364472,0.644468011382939,0.223240331860316,2.88687983041608,0.00389082802796047,0.0968048973435518
"GUSBP3",42.652430559492,0.983024641413931,0.292570708067827,3.35995577925742,0.000779549490191269,0.0486598648205963
"H19",14.1596605357545,0.969060953579899,0.229066440982506,4.23047980936635,2.33193375061264e-05,0.00722694907097758
"HAUS4",137.725509916295,0.449658494535963,0.152350483118516,2.95147403100892,0.00316261139069892,0.0886786193915816
"HBBP1",4.55427721484228,1.67092425394438,0.457917767225442,3.6489613933712,0.000263302665641876,0.0305962669632207
"HBD",1500.37199828506,1.35544043094602,0.287407218801759,4.71609737778,2.40411406033924e-06,0.0025029211089769
"HBE1",2.54157364745224,1.43900241481473,0.471519087707469,3.05184339792302,0.00227440726633242,0.0766909173700671
"HBG1",2249.33654541293,1.64846585559432,0.528103310843892,3.12148366000609,0.00179942233518136,0.0688025877726812
"HBG2",23567.6850997154,1.95944529784513,0.379279365741465,5.16623226790771,2.38859938029711e-07,0.000527432600661855
"HDAC10",96.2020860730598,0.343480291755293,0.117166365356556,2.93156052686304,0.00337263637835462,0.091358514040202
"HDAC5",396.452672913979,0.258550684670848,0.0775590915942959,3.33359609242591,0.000857310525582111,0.0502016066991411
"HK1",2156.98134871195,0.654329089605769,0.173480277499776,3.77177797405019,0.000162088453790294,0.0236635746793846
"HK3",261.366338150028,0.647957654590402,0.184379305619262,3.51426453426622,0.000440973429647282,0.0383733775109322
"HLA-DPB1",1321.54238178139,-0.480847305549055,0.163204316683805,-2.94629036363455,0.00321610339705885,0.0894663151536593
"HLX",146.832797236195,0.602782453660466,0.201658057476895,2.98913150906222,0.00279771686186019,0.0858015075777087
"HMG20B",189.079505465709,0.285904323720311,0.0817704857464138,3.49642442637501,0.000471538040043276,0.0387328068243625
"HMGB2",543.435974644252,0.405361005690195,0.116941317410619,3.46636257112479,0.000527551350585194,0.0406951729610806
"HMGB3P4",2.01642293958037,1.37319003895133,0.464006517430806,2.95941972228032,0.00308218993875317,0.0883739709081061
"HNRNPLL",323.860339815183,0.257147694204191,0.0825471851315231,3.11516006020647,0.00183845119956175,0.0694120085186559
"HOOK2",15.1972729753037,0.600532385996261,0.19726982976262,3.04421809822058,0.00233285950092747,0.0774623366238418
"HP",11.5463416438577,1.03965872141397,0.345745013385187,3.00701002520521,0.00263831061914412,0.0825045103123043
"HTRA2",82.0921550360321,0.224344137006421,0.0758038859892471,2.9595334603063,0.00308105241291038,0.0883739709081061
"ICA1",29.5921840261474,0.379891301357108,0.132205364048812,2.87349385624661,0.00405958973832541,0.0983712657441952
"ID3",50.5043020634527,-0.838741125807166,0.2587332783185,-3.24172109308133,0.00118810235691044,0.0575449174926023
"IFI27",219.726582881119,3.66969131487453,0.422816998397047,8.67914802098023,3.98744470664563e-18,7.04382107428951e-14
"IGF2",102.824232349037,1.0498213885388,0.317282877579976,3.30878677269366,0.000937011694636734,0.0527143681075092
"IGHEP2",13.9854440767697,0.689310956149396,0.222579281985581,3.09692326257954,0.00195540485555184,0.0715775437762416
"IKBKG",191.854229241268,0.388435705486157,0.0894693875394607,4.34154872598001,1.41481893279779e-05,0.00597504403893041
"ILF2",329.189575707343,-0.233024225171128,0.0812352867448134,-2.86850991125487,0.00412410277088491,0.0989840699017418
"ILK",587.070747269476,0.385616921934477,0.109823860798246,3.51123079385164,0.000446036973060817,0.0384520931848576
"INHBA",6.88692342161518,2.32127531888158,0.492243064763453,4.71570954483039,2.4086984915147e-06,0.0025029211089769
"IPO5",764.101516347086,-0.213238295182854,0.0656850200427064,-3.24637634340696,0.00116884213038297,0.057195557432729
"IQGAP3",5.96116958050315,1.76409375984702,0.364158506776573,4.84430193725879,1.27057590978798e-06,0.00187039362053372
"IRAK3",1695.75083445213,0.650496479812308,0.155932483950295,4.17165470165702,3.02395644848063e-05,0.00832203381031476
"IRF3",201.171888541365,0.246120650679958,0.0849337327761742,2.89779623048665,0.0037579466135618,0.0951997738379552
"ITFG1",443.521774238486,0.215119844931353,0.0690794343995789,3.11409389496485,0.00184510762126468,0.0694120085186559
"ITGA2B",1468.55808090735,0.728385368201896,0.217950529106827,3.34197568221952,0.000831843481097232,0.0496191004205053
"ITGA9",15.7317777213008,0.84369714899625,0.284472902261249,2.96582606740318,0.00301871158628681,0.0882608997769544
"ITGB3",5760.66611226865,0.604903713680198,0.20307582774308,2.97870859571473,0.00289465924873609,0.08673034477261
"ITGB4",17.4452620529895,1.30150936397261,0.294320306612462,4.42208483319616,9.77530586242791e-06,0.00523275085029664
"ITGB5",356.957547619641,0.554843560655501,0.183287967703524,3.02716849123988,0.00246856318174971,0.0802709862115366
"IVNS1ABP",1808.03424188375,0.328195353950479,0.106297049156082,3.08753024243007,0.00201827234271679,0.0731746173410802
"JADE2",1088.45083636557,-0.225996353745606,0.078114210152291,-2.89315290143759,0.00381395579631066,0.0958476048477207
"JAK3",1202.83688580485,0.282988159704571,0.0932239587221394,3.03557329664616,0.00240078862223772,0.0789756629643003
"JAM3",668.634884360647,0.675234281181025,0.188542704210333,3.58133338550057,0.000341845111607585,0.0339252466098202
"JUN",796.492800135925,-1.29386267888389,0.43593083156067,-2.96804581188201,0.00299699658809074,0.0882608997769544
"KAL1",2.16287732233098,1.47341314886234,0.452732719511842,3.25448788073246,0.00113597006891029,0.0566861900206224
"KBTBD8",158.297852521317,-0.503613781358678,0.146626862918917,-3.4346624577051,0.000593292329375468,0.0429529057312199
"KCNE1",37.4595525446809,1.2638394465497,0.274411532197019,4.60563532600483,4.11208465891978e-06,0.00363199877499089
"KCNQ5",53.9277725716753,-0.470668855275539,0.14174341393985,-3.32056948674363,0.000898339931771541,0.0515232951128061
"KCNT2",7.95819077405187,1.2222092196844,0.316424271458154,3.8625646953446,0.000112202837726719,0.018184065398555
"KDM4B",903.16040760909,0.327869245463328,0.105925513427165,3.09528115423082,0.00196626415107264,0.0716166107808209
"KIAA0319",21.2503070358013,0.881223067147183,0.289161436931102,3.04751240863819,0.00230743999160426,0.0773452133808147
"KIAA0825",252.187897776169,0.819860373525794,0.242676982948644,3.37840187216805,0.000729084477555702,0.0472546271808314
